,Expt,ClogP,Polarizability,Name,smiles
2527,-2.145,4.83,259.985,None,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
2528,-3.728,2.86,285.7340000000001,None,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)N1CCCC1=O
2529,-6.897,3.65,239.693,None,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1
2530,-4.359,4.54,226.467,None,CCOC(=O)Cc1ccc(-c2nc3ccccc3s2)cc1
2531,-2.144,0.64,145.91299999999995,None,CC(=O)OCSc1ncnc2[nH]cnc12
2532,-1.76,1.97,235.954,None,CC(C)CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O
2533,-2.603,1.98,242.54,None,CC(C)(CF)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
2534,-3.648,1.17,228.534,None,O=C(O)c1cn(C2CC2)c2cc(N3CC4CC3CN4)c(F)cc2c1=O
2535,-1.454,1.27,192.711,None,C#CCC(NC(=O)OC(C)(C)C)C(=O)NCC(=O)OC
2536,-5.682,4.83,258.969,None,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
2537,-2.454,4.7,233.508,None,O=C(O)C1OC(c2ccccc2)OC1C1COC(c2ccccc2)O1
2538,-1.297,2.92,244.21400000000003,None,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
2539,-4.7780000000000005,3.46,184.871,None,COC(=O)C(C)c1ccc2cc(OC)ccc2c1
2540,-3.699,2.7,212.915,None,COC1=CC(=O)CC(C)C12Oc1cc(OC)cc(OC)c1C2=O
2541,-2.106,1.23,149.692,None,CCCc1ccn(CCC(=O)O)c(=O)c1
2542,-0.636,0.32,149.692,None,O=C(O)CCCCCn1ccccc1=O
2543,-4.331,0.53,140.503,None,CCOC1=C([N+](=O)[O-])CN(C(C)C)C1=O
2544,-4.397,3.35,199.628,None,CCCCCCCc1ccn(CCC(=O)O)c(=O)c1
2545,-7.223,6.77,255.973,None,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC
2546,-4.177,3.43,262.801,None,CC1CCC(C(C)C)c2nc(NS(=O)(=O)c3ccc(N)cc3)ncc21
2547,-0.903,0.8,167.15400000000002,None,COc1c2occc2c(CN)c2ccc(=O)oc12
2548,-3.187,2.71,197.811,None,CC(NC(=O)Cc1ccccc1)c1ccccc1
2549,-4.602,4.03,238.565,None,CCOC1=CC(=O)C2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)C(C)C1
2550,-2.64,4.85,311.035,None,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
2551,-5.223,4.56,251.049,None,CCCOC1=CC(=O)C2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)C(C)C1
2552,-3.567,2.01,229.614,None,CCCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
2553,-1.6030000000000002,1.19,184.974,None,Cc1ncc(CO)c(C=NC(C(=O)O)C(C)C)c1O
2554,-1.625,1.67,230.572,None,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O
2555,-2.242,-0.48,156.056,None,NC(=S)NS(=O)(=O)c1ccc(N)cc1
2556,-2.82,2.52,220.677,None,CN(C)CCOC(C)(c1ccccc1)c1ccccn1
2557,-2.0340000000000003,-0.19,170.618,None,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1
2558,-1.479,2.54,167.09,None,CCc1c(C)c(CN)nc2ccccc12
2559,0.159,3.45,155.708,None,CCCCCCCCSC(=N)N
2560,-0.435,-0.8,135.35299999999998,None,O=S(=O)(N1CCCC1)N1CCCC1
2561,-0.403,-1.0,132.445,None,O=C(O)CC(O)CCC1=CCCC1=O
2562,-4.332,4.16,145.161,None,CCCCCCC(CO[N+](=O)[O-])O[N+](=O)[O-]
2563,-4.449,1.75,195.237,None,Cc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1
2564,-3.494,1.21,160.625,None,O=c1[nH]c(=O)n(Cc2ccc(Cl)cc2)cc1F
2565,-2.861,0.97,187.06,None,NS(=O)(=O)c1cc(C(=O)c2ccc(O)cc2)cs1
2566,-2.7510000000000003,0.53,164.25,None,COc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1
2567,-4.473,1.34,199.544,None,COc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1
2568,-5.086,5.02,196.275,None,Cc1cc(=O)oc2c1cc(C)c1oc3c(c12)CCCC3
2569,-4.077,2.93,256.019,None,CC12CCC(c3cnc(NS(=O)(=O)c4ccc(N)cc4)nc31)C2(C)C
2570,-1.229,0.15,138.571,None,OCCOc1ccc(OCCO)cc1
2571,-0.585,-0.096,112.336,None,O=C(O)CN1CCCCS1(=O)=O
2572,-1.196,2.35,187.481,None,Cc1ccc2c3c1CCCC3CN(C(N)=NO)C2
2573,-1.221,1.11,187.481,None,COc1ccc2c3c1CCCC3CN(C(=N)N)C2
2574,-1.35,1.89,174.997,None,NC(=NO)N1Cc2cccc3c2C(CCC3)C1
2575,-1.067,1.02,204.072,None,CN(C)NC(=N)N1Cc2cccc3cccc(c23)C1
2576,-2.483,1.44,212.837,None,CC(C)=NNC(=N)N1Cc2cccc3cccc(c23)C1
2577,-1.999,2.19,186.851,None,NC(=NO)N1Cc2cccc3c(Cl)ccc(c23)C1
2578,-1.776,1.8,191.788,None,COc1ccc2c3c1CCCC3CN(C(N)=NO)C2
2579,-1.214,1.51,190.476,None,COc1cc2c3c(cccc3c1)CN(C(N)=NO)C2
2580,-5.398,5.09,263.533,None,CCCCOC1=CC(=O)C2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)C(C)C1
2581,-1.832,2.78,245.258,None,NC(=Nc1ccc(N)cc1)N1Cc2cccc3cccc(c23)C1
2582,-1.535,0.73,234.238,None,CN(C)Cc1cc(C(=O)c2csc(S(N)(=O)=O)c2)ccc1O
2583,-2.046,2.0,254.899,None,CC(C)CNCc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1
2584,-2.161,0.35,119.642,None,NNC(=O)c1ccc([N+](=O)[O-])cc1
2585,-3.3710000000000004,2.49,283.601,None,NS(=O)(=O)c1cc(C(=O)c2ccc(CNCc3ccccc3)cc2)cs1
2586,-1.152,2.06,194.346,None,CN=C(NC)N1Cc2cccc3cccc(c23)C1
2587,-1.011,-0.77,116.282,None,O=c1[nH]c(=O)n(C2CCCO2)cc1F
2588,-5.0,4.07,238.565,None,CCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
2589,-2.635,-1.32,177.715,None,O=C1NCCCC1N1C(=O)c2ccccc2S1(=O)=O
2590,-3.193,2.53,127.414,None,O=C(O)C=Cc1ccc2c(c1)OCO2
2591,-4.145,4.87,190.207,None,CCCCCCOc1ccc(C(C)=NO)c(O)c1
2592,-3.886,2.07,154.702,None,O=[N+]([O-])c1ccc(-c2nc3ccccc3[nH]2)o1
2593,-4.886,7.0,240.143,None,CCCCCCCCCCOc1ccc(C(C)=NO)c(O)c1
2594,-4.06,7.53,252.627,None,CCCCCCCCCCOc1ccc(C(CC)=NO)c(O)c1
2595,-3.471,6.41,243.877,None,CCCCCCOc1ccc(C(=NO)c2ccccc2)c(O)c1
2596,-4.699,4.6,251.049,None,CCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OCC)cc(OC)c1C2=O
2597,-4.524,4.6,251.049,None,CCCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
2598,-4.118,1.34,161.387,None,O=c1[nH]c(Nc2ccccc2)nc2[nH]cnc12
2599,-3.154,2.34,247.363,None,Cc1ccc(OCC(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)cc1
2600,-3.39,2.36,219.928,None,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1
2601,-1.789,4.42,186.086,None,CCC(C)CN(C)N=Nc1ccc(C(=O)O)cc1
2602,-2.503,1.13,143.855,None,NS(=O)(=O)c1nc2ccc(O)cc2s1
2603,-2.604,2.86,165.108,None,O=C(c1cccc(F)c1)N(O)c1ccccc1
2604,-3.2060000000000004,0.66,177.33599999999996,None,O=C(NO)c1ccccc1N=Cc1ccccn1
2605,-2.532,3.32,177.592,None,Cc1ccccc1N(O)C(=O)c1cccc(F)c1
2606,-3.407,3.51,202.118,None,Cc1cccc(N(O)C(=O)CCc2ccccc2)c1
2607,-2.794,3.51,202.118,None,Cc1ccccc1N(O)C(=O)CCc1ccccc1
2608,-4.699,5.13,263.533,None,CCCCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
2609,-2.634,2.03,199.677,None,CCCCCCCC(=O)OC1C(O)C(O)OC(CO)C1O
2610,-3.498,2.78,244.203,None,O=S1(=O)OC2(c3cc(O)ccc3Oc3ccc(O)cc32)c2ccccc21
2611,-3.104,2.82,198.248,None,COc1cc(OC)cc(C(=O)N(O)c2ccccc2)c1
2612,-4.472,4.02,203.482,None,Cc1cccc(N(O)C(=O)c2ccc(Cl)cc2Cl)c1
2613,-4.171,4.02,203.482,None,Cc1ccccc1N(O)C(=O)c1ccc(Cl)cc1Cl
2614,-3.645,3.28,210.732,None,COc1cc(OC)cc(C(=O)N(O)c2ccccc2C)c1
2615,-3.613,3.28,210.732,None,COc1cc(OC)cc(C(=O)N(O)c2cccc(C)c2)c1
2616,-1.568,2.36,242.742,None,CN1C2CCC1CC(OC(=O)C(COS(=O)(=O)O)c1ccccc1)C2
2617,-2.456,2.38,173.99,None,N=C(N)NN=Cc1c(O)ccc2ccccc12
2618,-1.815,4.49,246.652,None,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
2619,0.132,-0.92,135.09,None,CC(=O)Nc1ccc(OP(=O)([O-])O)cc1
2620,-1.452,1.73,125.448,None,CN(O)C(=O)C1CCCCCC1
2621,-2.035,1.53,131.15,None,O=C(C1CC1)N(O)C1CCCCC1
2622,-2.699,2.09,143.634,None,O=C(C1CCC1)N(O)C1CCCCC1
2623,-3.155,2.66,156.118,None,O=C(C1CCCC1)N(O)C1CCCCC1
2624,-0.424,3.01,148.634,None,CCN(C)N=Nc1ccc(C(=O)O)cc1
2625,-1.432,3.54,161.118,None,CCCN(C)N=Nc1ccc(C(=O)O)cc1
2626,-1.808,4.07,173.602,None,CCCCN(C)N=Nc1ccc(C(=O)O)cc1
2627,-2.367,4.6,186.086,None,CCCCCN(C)N=Nc1ccc(C(=O)O)cc1
2628,-2.524,5.13,198.57,None,CCCCCCN(C)N=Nc1ccc(C(=O)O)cc1
2629,-3.385,5.66,211.054,None,CCCCCCCN(C)N=Nc1ccc(C(=O)O)cc1
2630,-5.474,4.67,219.674,None,O=C(c1ccc2ccccc2c1)N(O)c1ccc(Cl)cc1
2631,-2.046,2.0,254.899,None,CC(C)CNCc1cccc(C(=O)c2csc(S(N)(=O)=O)c2)c1
2632,-2.21,2.18,254.899,None,CCCCNCc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1
2633,-1.4980000000000002,2.53,267.383,None,CC(C)CCNCc1cccc(C(=O)c2csc(S(N)(=O)=O)c2)c1
2634,-1.418,2.14,271.69,None,CC(C)CN(C)Cc1cc(C(=O)c2csc(S(N)(=O)=O)c2)ccc1O
2635,-1.975,1.65,266.16700000000003,None,CC(C)(C)NCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1
2636,-1.6840000000000002,2.02,266.16700000000003,None,CCCCNCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1
2637,-1.5219999999999998,0.24,252.424,None,NS(=O)(=O)c1cc(C(=O)c2ccc(CN3CCOCC3)cc2)cs1
2638,-1.557,1.3,253.683,None,CC(C)NCc1cccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)c1
2639,-1.327,1.83,266.16700000000003,None,CCC(C)NCc1cccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)c1
2640,-1.924,0.24,252.424,None,NS(=O)(=O)c1cc(C(=O)c2cccc(CN3CCOCC3)c2)cs1
2641,-1.845,0.93,276.401,None,CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1
2642,-1.041,1.17,172.542,None,CCNCc1cc2cc(S(N)(=O)=O)oc2s1
2643,-1.327,2.05,197.51,None,CC(C)CNCc1cc2cc(S(N)(=O)=O)oc2s1
2644,-0.922,1.27,201.817,None,CCOCCNCc1cc2cc(S(N)(=O)=O)oc2s1
2645,-2.6860000000000004,0.81,263.91700000000003,None,COc1ccc(CCNC(=O)CNc2cccc(C(N)=O)c2)cc1OC
2646,-0.4320000000000001,0.47,229.74400000000003,None,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)([O-])O
2647,-1.331,1.05,220.391,None,NS(=O)(=O)c1cc2cc(CNCc3ccccn3)sc2o1
2648,-1.7180000000000002,0.87,136.55200000000002,None,CNC(=O)COC(=O)c1ccccc1
2649,-1.372,0.67,149.036,None,CN(C)C(=O)COC(=O)c1ccccc1
2650,-2.539,1.93,161.52,None,CCCNC(=O)COC(=O)c1ccccc1
2651,-2.866,2.1,174.00400000000005,None,CC(C)(C)NC(=O)COC(=O)c1ccccc1
2652,-2.254,-0.53,160.87,None,NS(=O)(=O)c1cc2c(s1)C(O)CCS2
2653,-3.341,2.43,198.972,None,CC(C)N(C(=O)COC(=O)c1ccccc1)C(C)C
2654,-2.594,-0.53,160.87,None,NS(=O)(=O)c1cc2c(s1)SCCC2O
2655,-3.494,0.36,157.151,None,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2
2656,-1.09,0.36,165.827,None,CN(CCO)C(=O)COC(=O)c1ccccc1
2657,-2.379,2.8,198.972,None,CCCN(CCC)C(=O)COC(=O)c1ccccc1
2658,-1.367,0.89,178.31099999999995,None,CCN(CCO)C(=O)COC(=O)c1ccccc1
2659,-2.501,2.15,179.706,None,O=C(OCC(=O)N1CCCCC1)c1ccccc1
2660,-3.294,2.73,204.674,None,CN(C(=O)COC(=O)c1ccccc1)C1CCCCC1
2661,-3.552,0.55,157.151,None,NS(=O)(=O)c1cc2c(s1)SCCC2=O
2662,-2.563,2.6,197.66,None,C=CCN(CC=C)C(=O)COC(=O)c1ccccc1
2663,-2.919,1.08,159.94299999999996,None,Cc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1
2664,-1.773,1.1,171.52900000000002,None,O=C(OCC(=O)N1CCOCC1)c1ccccc1
2665,-1.4980000000000002,0.17,159.35,None,NC(=O)CNC(=O)COC(=O)c1ccccc1
2666,-3.5610000000000004,3.86,223.94,None,CCCCN(CCCC)C(=O)COC(=O)c1ccccc1
2667,0.43,0.0439,182.618,None,O=C(OCC(=O)N(CCO)CCO)c1ccccc1
2668,-1.57,-2.51,158.537,None,NS(=O)(=O)c1cc2c(s1)C(O)CCS2=O
2669,-1.348,-1.04,158.537,None,NS(=O)(=O)c1cc2c(s1)S(=O)CCC2O
2670,-2.679,0.2,158.537,None,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2
2671,-3.018,-0.17,159.125,None,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2=O
2672,-3.944,1.82,173.791,None,O=c1[nH]c(=O)n(Cc2ccc(Cl)cc2Cl)cc1F
2673,-1.589,-1.25,162.844,None,NS(=O)(=O)c1cc2c(s1)CC(O)CS2(=O)=O
2674,-1.276,-1.47,162.844,None,NS(=O)(=O)c1cc2c(s1)C(O)CCS2(=O)=O
2675,-1.668,1.98,191.383,None,CCOC(=O)CN(C)C(=O)COC(=O)c1ccccc1
2676,-1.045,0.2,190.02,None,NC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1
2677,-3.671,-0.56,159.125,None,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2(=O)=O
2678,-1.539,-1.05,162.844,None,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC(O)C2
2679,-2.942,2.52,293.91,None,CNc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12
2680,-2.331,1.49,269.73900000000003,None,CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl
2681,-0.5329999999999999,0.21,115.303,None,NC(C(=O)O)c1ccc(O)cc1
2682,-0.918,0.08,171.834,None,CN(CC(N)=O)C(=O)COC(=O)c1ccccc1
2683,-1.65,-1.27,162.844,None,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2O
2684,-1.087,2.2,136.917,None,CCCCOP(=O)(O)OCCCC
2685,-2.804,3.38,163.705,None,O=C(C(=O)c1ccccc1)c1ccccc1
2686,-1.126,0.35,120.334,None,CC(=O)NC(CC(C)C)C(=O)O
2687,-3.305,1.23,154.131,None,NC(CSSCC(N)C(=O)O)C(=O)O
2688,-2.002,4.15,255.773,None,COc1ccccc1CC(C)NC(C)Cc1ccccc1OC
2689,-2.222,2.85,282.232,None,CN1CCC23c4c5ccc(OCc6ccccc6)c4OC2C(O)C=CC3C1C5
2690,-1.768,1.5,124.014,None,CC(C)Nc1nc(N)nc(Cl)n1
2691,-0.82,1.73,228.562,None,CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
2692,-2.48,2.23,222.299,None,O=S(=O)(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1
2693,-2.909,0.51,186.07,None,Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1
2694,-0.3,-0.58,145.764,None,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2
2695,-3.0,4.15,255.773,None,COc1cccc(CC(C)NC(C)Cc2ccccc2OC)c1
2696,-1.0,1.39,216.734,None,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341
2697,-2.83,1.84,122.847,None,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1
2698,-1.383,1.57,153.17,None,CCSC(=S)NC(CC(=O)O)C(=O)O
2699,-1.69,0.48,148.497,None,CC(C)C(O)(CCC(C)(O)C(=O)O)C(=O)O
2700,-1.411,2.09,165.81,None,CC(SC(=S)SC(C)C(=O)O)C(=O)O
2701,-1.242,2.05,165.983,None,O=C(O)CC(CSC(=O)O)c1ccccc1
2702,-5.899,3.49,179.766,None,[O-]N=C(C(=NO)c1ccccc1)c1ccccc1
2703,-0.737,0.33,120.954,None,Cc1ncc([N+](=O)[O-])n1CC(C)O
2704,-2.046,0.83,146.615,None,Cc1nnc(-c2ccccc2)c(=O)n1N
2705,-5.324,0.67,210.348,None,NC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1
2706,-5.405,0.9,222.832,None,CNC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1
2707,-5.6160000000000005,1.21,222.832,None,CC1(N)CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1
2708,-5.332000000000002,1.72,235.998,None,CC1(N)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
2709,-4.376,1.81,233.0,None,CC1(N)CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1
2710,-3.596,2.04,169.56400000000005,None,c1ccc(CNc2ncnc3[nH]cnc23)cc1
2711,-5.269,1.07,210.79,None,NC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1
2712,-3.946,1.2,149.559,None,c1coc(CNc2ncnc3[nH]cnc23)c1
2713,-5.6389999999999985,1.61,223.274,None,CC1(N)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1
2714,-5.312,1.3,223.274,None,CNC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1
2715,-4.383,0.94,168.398,None,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
2716,-5.48,4.34,209.83900000000003,None,COc1ccc2cc(C(C)C(=O)OC(C)C)ccc2c1
2717,-4.197,3.09,209.064,None,CCOC(=O)C1CCn2c(C(=O)c3ccccc3)ccc21
2718,-3.964,3.57,236.32,None,COc1cc2c(c3c1c(=O)c1cccnc1n3C)C=CC(C)(C)O2
2719,-4.419,2.75,241.833,None,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
2720,-2.027,0.13,196.885,None,NC(=O)N1c2ccccc2C(O)C(O)c2ccccc21
2721,-2.35,3.1,221.887,None,CCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O
2722,-2.964,3.63,234.371,None,CCCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O
2723,-3.56,4.16,246.855,None,CCCCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O
2724,-5.162000000000001,4.15,258.932,None,Cc1c(OCc2ccccc2)ccc2c(=O)cc(N3CCOCC3)oc12
2725,-4.45,2.66,253.111,None,Cc1c(OCc2ccccn2)ccc2c(=O)cc(N3CCOCC3)oc12
2726,0.504,-1.4,125.753,None,CN(C)C(=O)CCC(=O)N(C)C
2727,-3.957,1.65,138.52,None,CCC1(CC)CCC(=O)N(CO)C1=O
2728,-3.933,0.56,136.35,None,CCC1(CC)C(=O)NC(=O)N(CO)C1=O
2729,-0.29600000000000004,-2.15,161.96,None,Nc1ncc2ncn(CCC(CO)CO)c2n1
2730,-3.916,3.14,212.939,None,O=C1c2cc(CCCCO)ccc2OCc2ccsc21
2731,-3.337,2.79,170.89700000000005,None,O=C(CS)Nc1ccc2ccccc2c1
2732,-2.715,3.03,181.178,None,O=C(O)c1ccccc1C(=O)c1ccc(Cl)cc1
2733,-2.063,-0.3,118.247,None,C=CC1(C=C)C(=O)NC(=O)NC1=O
2734,-3.292,2.85,161.52,None,CCCOC(=O)c1ccc(NC(C)=O)cc1
2735,-1.712,0.5,131.387,None,C=CC1(C(C)C)C(=O)NC(=O)NC1=O
2736,-2.12,1.03,143.871,None,C=CC1(CC(C)C)C(=O)NC(=O)NC1=O
2737,-2.43,1.26,170.134,None,CCOC(=O)OCOc1ccc(NC(C)=O)cc1
2738,-0.433,-1.3,138.05,None,Nc1ccn(C2CCC(CO)O2)c(=O)n1
2739,-3.549,1.27,247.997,None,CC(=O)OC1c2ccccc2N(C(N)=O)c2ccccc2C1OC(C)=O
2740,-0.617,-0.26,138.489,None,COC(=O)C(NC(=O)C(Cl)Cl)C(C)O
2741,-0.028,-0.8,113.521,None,O=C(NC(CO)C(=O)O)C(Cl)Cl
2742,-1.609,1.02,154.738,None,O=C(OCC(=O)N1CCC1)c1ccccc1
2743,-2.732,1.75,161.52,None,CC(C)NC(=O)COC(=O)c1ccccc1
2744,-2.759,2.46,174.00400000000005,None,CCCCNC(=O)COC(=O)c1ccccc1
2745,-1.568,1.59,167.222,None,O=C(OCC(=O)N1CCCC1)c1ccccc1
2746,-1.229,1.63,174.00400000000005,None,CN(C)C(=O)CCCOC(=O)c1ccccc1
2747,-0.495,1.27,162.108,None,CC(=O)N(C)C(=O)COC(=O)c1ccccc1
2748,-3.5610000000000004,3.49,223.94,None,CC(C)CN(CC(C)C)C(=O)COC(=O)c1ccccc1
2749,-2.724,3.17,204.674,None,CCC1CCCCN1C(=O)COC(=O)c1ccccc1
2750,-0.8240000000000001,3.14,204.674,None,CC1CCCC(C)N1C(=O)COC(=O)c1ccccc1
2751,-2.542,2.72,192.19,None,O=C(OCC(=O)N1CCCCCC1)c1ccccc1
2752,-3.899,2.93,192.19,None,O=C(COC(=O)c1ccccc1)NC1CCCCC1
2753,-1.349,0.63,184.013,None,O=C(OCC(=O)N1CCC(O)CC1)c1ccccc1
2754,-1.178,0.74,207.586,None,CC(O)CN(CC(C)O)C(=O)COC(=O)c1ccccc1
2755,-2.395,1.17,158.39700000000005,None,CCC(=O)OCSc1ncnc2[nH]cnc12
2756,-1.268,0.37,186.925,None,O=C(COC(=O)c1ccccc1)NC(CO)(CO)CO
2757,-2.717,0.52,171.834,None,CC(NC(=O)COC(=O)c1ccccc1)C(N)=O
2758,-2.694,1.7,170.88099999999997,None,CCCC(=O)OCSc1ncnc2[nH]cnc12
2759,-1.5730000000000002,1.28,207.586,None,COCCN(CCOC)C(=O)COC(=O)c1ccccc1
2760,-3.103,2.23,183.365,None,CCCCC(=O)OCSc1ncnc2[nH]cnc12
2761,-3.622,2.76,195.849,None,CCCCCC(=O)OCSc1ncnc2[nH]cnc12
2762,-2.084,1.28,197.085,None,COC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1
2763,-5.059,4.79,260.312,None,O=C(OCC(=O)N(C1CCCCC1)C1CCCCC1)c1ccccc1
2764,-4.614,3.82,220.817,None,CCCCCCCC(=O)OCSc1ncnc2[nH]cnc12
2765,-5.242000000000001,3.99,197.355,None,CCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
2766,-5.823,4.52,209.83900000000003,None,CCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
2767,-7.53,5.05,222.323,None,CCCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
2768,-3.3280000000000003,2.63,201.662,None,COc1ccc2cc(C(C)C(=O)OCCO)ccc2c1
2769,-6.496,4.69,222.323,None,COc1ccc2cc(C(C)C(=O)OC(C)(C)C)ccc2c1
2770,-6.97,5.58,234.807,None,CCCCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
2771,-3.305,2.98,214.146,None,COc1ccc2cc(C(C)C(=O)OCC(C)O)ccc2c1
2772,-3.395,3.05,214.146,None,COc1ccc2cc(C(C)C(=O)OCCCO)ccc2c1
2773,-7.542999999999998,6.12,247.291,None,CCCCCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
2774,-7.117000000000001,6.65,259.775,None,CCCCCCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
2775,-4.648,3.71,210.427,None,COc1ccc2cc(C(C)C(=O)OCC(C)=O)ccc2c1
2776,-7.331,5.16,242.627,None,CCC#CCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
2777,-2.615,2.01,218.453,None,COc1ccc2cc(C(C)C(=O)OCC(O)CO)ccc2c1
2778,-5.074,3.67,244.816,None,COc1ccc2cc(C(C)C(=O)OC3CCCCC3O)ccc2c1
2779,-3.167,3.61,230.347,None,CCCCCCCC(=O)OC1C(C(O)CO)OC2OC(C)(C)OC21
2780,-5.593,3.63,241.097,None,COc1ccc2cc(C(C)C(=O)OC3CCCCC3=O)ccc2c1
2781,-7.355,5.7,246.635,None,CCC=CCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
2782,-3.976,2.36,246.648,None,COc1ccc2cc(C(C)C(=O)OC3COC4C(O)COC34)ccc2c1
2783,-4.436,3.82,228.635,None,CCOc1ccc(NC(=O)Nc2ccc(OCC)cc2)cc1
2784,-4.442,4.66,216.864,None,CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1
2785,-5.078,2.08,150.363,None,Cc1coc2cc3oc(=O)c(N)cc3cc12
2786,-5.0,2.76,157.428,None,COc1cc2cc3c(C)coc3cc2oc1=O
2787,-4.897,2.75,182.984,None,COC(=O)c1cc2cc3c(C)coc3c(C)c2oc1=O
2788,-3.027,1.79,244.346,None,CN(C)C(=O)COC(=O)C1CCn2c(C(=O)c3ccccc3)ccc21
2789,-6.386,4.6,230.281,None,COC(=O)c1cc(CCc2cc(OC)ccc2OC)ccc1O
2790,-5.091,1.75,198.183,None,C=CCn1cnc2c(=O)[nH]c(Nc3ccccc3)nc21
2791,-3.912,1.69,235.316,None,CCC1C(N)CN1c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1
