Expt,ClogP,Polarizability,Name,SLN
-2.594,-0.53,160.87,None,C[1]=C(SC(=CH@1)S(=O)(=O)NH2)SCH2CH2CH@1OH
-3.494,0.36,157.151,None,C[1]=C(CH=C(S@1)S(=O)(=O)NH2)SCH2CH2C@1=O
-1.09,0.36,165.827,None,C[1](C(OCH2C(N(CH2CH2OH)CH3)=O)=O)=CHCH=CHCH=CH@1
-2.379,2.8,198.972,None,C[1](C(OCH2C(N(CH2CH2CH3)CH2CH2CH3)=O)=O)=CHCH=CHCH=CH@1
-1.367,0.89,178.311,None,C[1](C(OCH2C(N(CH2CH2OH)CH2CH3)=O)=O)=CHCH=CHCH=CH@1
-2.501,2.15,179.706,None,N[1](C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)CH2CH2CH2CH2CH2@1
-3.294,2.73,204.674,None,N(C[2]HCH2CH2CH2CH2CH2@2)(C(CH2OC(C[25]=CHCH=CHCH=CH@25)=O)=O)CH3
-3.552,0.55,157.151,None,C[1]=C(SC(=CH@1)S(=O)(=O)NH2)SCH2CH2C@1=O
-2.563,2.6,197.66,None,C[1](C(OCH2C(N(CH2CH=CH2)CH2CH=CH2)=O)=O)=CHCH=CHCH=CH@1
-2.919,1.08,159.943,None,N[1](C(NHC(C(=CH@1)F)=O)=O)CH2C[15]=CHCH=C(CH=CH@15)CH3
-1.773,1.1,171.529,None,N[1](C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)CH2CH2OCH2CH2@1
-1.498,0.17,159.35,None,C[1](C(OCH2C(NHCH2C(=O)NH2)=O)=O)=CHCH=CHCH=CH@1
-3.561,3.86,223.94,None,C[1](C(OCH2C(N(CH2CH2CH2CH3)CH2CH2CH2CH3)=O)=O)=CHCH=CHCH=CH@1
0.43,4.39E-02,182.618,None,C[1](C(OCH2C(N(CH2CH2OH)CH2CH2OH)=O)=O)=CHCH=CHCH=CH@1
-1.57,-2.51,158.537,None,C[1](S(=O)(=O)NH2)SC[9]=C(CH=@1)S(CH2CH2CH@9OH)=O
-1.348,-1.04,158.537,None,C[1](S(=O)(=O)NH2)SC[9]=C(CH=@1)CH(CH2CH2S@9=O)OH
-2.679,0.2,158.537,None,C[1]=C(CH=C(S@1)S(=O)(=O)NH2)CH2CH2CH2S@1(=O)=O
-3.018,-0.17,159.125,None,C[1]=C(CH=C(S@1)S(=O)(=O)NH2)C(CH2CH2S@1(=O)=O)=O
-3.944,1.82,173.791,None,N[1](C(NHC(C(=CH@1)F)=O)=O)CH2C[15]=C(CH=C(CH=CH@15)Cl)Cl
-1.589,-1.25,162.844,None,C[1]=C(SC(=CH@1)S(=O)(=O)NH2)CH2CH(CH2S@1(=O)=O)OH
-1.276,-1.47,162.844,None,C[1]=C(SC(=CH@1)S(=O)(=O)NH2)CH(CH2CH2S@1(=O)=O)OH
-1.668,1.98,191.383,None,C[1](C(OCH2C(N(CH2C(OCH2CH3)=O)CH3)=O)=O)=CHCH=CHCH=CH@1
-1.045,0.2,190.02,None,N[1](CH(C(=O)NH2)CH2CH2CH2@1)C(CH2OC(C[24]=CHCH=CHCH=CH@24)=O)=O
-3.671,-0.56,159.125,None,C[1]=C(SC(=CH@1)S(=O)(=O)NH2)C(CH2CH2S@1(=O)=O)=O
-1.539,-1.05,162.844,None,C[1]=C(CH=C(S@1)S(=O)(=O)NH2)CH2CH(CH2S@1(=O)=O)OH
-2.942,2.52,293.91,None,C[1](=C[2]C(=NC[5]=C@1CH=CHCH=CH@5)CH=CHCH=CH@2)NHC[25]=C(CH=C(CH=CH@25)NHS(=O)(=O)CH3)NHCH3
-2.331,1.49,269.739,None,C[1](=C(N(C(CH2NHC(CH2NH2)=O)=O)CH3)CH=CHC(=CH@1)Cl)C(C[32]=C(CH=CHCH=CH@32)Cl)=O
-0.533,0.21,115.303,None,CH(C[3]=CHCH=C(CH=CH@3)OH)(C(OH)=O)NH2
-0.918,0.08,171.834,None,C[1](C(OCH2C(N(CH2C(=O)NH2)CH3)=O)=O)=CHCH=CHCH=CH@1
-1.65,-1.27,162.844,None,C[1]=C(CH=C(S@1)S(=O)(=O)NH2)CH(CH2CH2S@1(=O)=O)OH
-1.087,2.2,136.917,None,P(OCH2CH2CH2CH3)(OCH2CH2CH2CH3)(OH)=O
-2.804,3.38,163.705,None,C(C(C[3]=CHCH=CHCH=CH@3)=O)(C[15]=CHCH=CHCH=CH@15)=O
-1.126,0.35,120.334,None,CH(C(OH)=O)(NHC(=O)CH3)CH2CH(CH3)CH3
-3.305,1.23,154.131,None,CH(C(=O)OH)(CH2SSCH2CH(C(=O)OH)NH2)NH2
-2.002,4.15,255.773,None,C[1](=C(CH=CHCH=CH@1)OCH3)CH2CH(NHCH(CH2C[28]=C(CH=CHCH=CH@28)OCH3)CH3)CH3
-2.222,2.85,282.232,None,C[1]C[2]C[3]OCH@1CH(CH=CHCH@1CH(CH2C=@2CH=CHC=@3OCH2C[30]=CHCH=CHCH=CH@30)N(CH2CH2@1)CH3)OH
-1.768,1.5,124.014,None,C[1](=NC(=NC(=N@1)NH2)Cl)NHCH(CH3)CH3
-0.82,1.73,228.562,None,C[1]C[2]C[3]OCH@1CH(CH=CHCH@1CH(CH2C=@2CH=CHC=@3OCH2CH3)N(CH2CH2@1)CH3)OH
-1.203,3.44,248.872,None,C[1]H(CH(C[5]C[6]=C(CH=CHC(=CH@6)OCH3)N=CHCH=@5)OH)N[27]CH2CH(CH(CH2@1)CH2CH2@27)CH=CH2
-0.353,1.05,135.376,None,C[1](CH(CH(NHCH3)CH3)OH)=CHCH=CHCH=CH@1
-2.075,3.08,214.683,None,C[1]H(C[3]HN(CH(CH2CH@1OC(C[15]=CHCH=CHCH=CH@15)=O)CH2CH2@3)CH3)C(OCH3)=O
-1.096,1.2,216.078,None,C[1]C[2]C[3]OCH@1CH(CH=CHCH@1CH(CH2C=@2CH=CHC=@3OCH3)N(CH2CH2@1)CH3)OH
-2.48,2.23,222.299,None,C[1](S(NHS(C[6]=CHCH=C(CH=CH@6)Cl)(=O)=O)(=O)=O)=CHCH=C(CH=CH@1)Cl
-2.909,0.51,186.07,None,S(C[2]=CHCH=C(CH=CH@2)NH2)(NHC[17]=NC(=CHS@17)CH3)(=O)=O
-4.032,3.77,235.017,None,N[1](C[2]=C(SC[5]=C@1CH=CHCH=CH@5)CH=CHCH=CH@2)CH2CH(N(CH3)CH3)CH3
-0.3,-0.58,145.764,None,C[1](C(CH(CH2C@1=O)CH2CH2@1)(CH3)CH3)CH2S(OH)(=O)=O
-3,4.15,255.773,None,C[1](=C(CH=CHCH=CH@1)OCH3)CH2CH(NHCH(CH2C[28]=CHC(=CHCH=CH@28)OCH3)CH3)CH3
-2.347,3.35,232.081,None,C[1]H(CH(C[5]C[6]=C(N=CHCH=@5)CH=CHCH=CH@6)OH)N[23]CH2CH(CH(CH2@1)CH2CH2@23)CH=CH2
-1,1.39,216.734,None,C[1]C[2]C[3]OCH@1CH(CH2CH2CH@1CH(CH2C=@2CH=CHC=@3OCH3)N(CH2CH2@1)CH3)OH
-2.83,1.84,122.847,None,C[1](=C(CH=C(CH=C@1N[+1](O[-1])=O)N[+1](O[-1])=O)N[+1](O[-1])=O)OH
-1.383,1.57,153.17,None,CH(C(=O)OH)(NHC(SCH2CH3)=S)CH2C(=O)OH
-1.69,0.48,148.497,None,C(CH2CH2C(C(OH)=O)(OH)CH3)(CH(CH3)CH3)(C(OH)=O)OH
-1.411,2.09,165.81,None,CH(C(OH)=O)(SC(SCH(C(OH)=O)CH3)=S)CH3
-1.242,2.05,165.983,None,CH(C[3]=CHCH=CHCH=CH@3)(CH2C(OH)=O)CH2SC(OH)=O
-1.212,-1.33E-02,108.47,None,N[1](C(N[+1](O[-1])=O)=CHN=C@1CH3)CH2CH2OH
-3.756,2.63,148.982,None,C[1](=NC(=NC(=N@1)Cl)NHCH2CH3)NHCH(CH3)CH3
-5.899,3.49,179.766,None,C(C(C[3]=CHCH=CHCH=CH@3)=[S=N]NO[-1])(C[16]=CHCH=CHCH=CH@16)=[S=N]NOH
-0.737,0.33,120.954,None,N[1](C(N[+1](O[-1])=O)=CHN=C@1CH3)CH2CH(OH)CH3
-2.046,0.83,146.615,None,C[1](C(N(C(=NN=@1)CH3)NH2)=O)C[15]=CHCH=CHCH=CH@15
-5.324,0.67,210.348,None,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH2CH(CH2@22)NH2)F)=O)C(OH)=O
-5.405,0.9,222.832,None,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH2CH(CH2@22)NHCH3)F)=O)C(OH)=O
-5.616,1.21,222.832,None,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH2C(CH2@22)(NH2)CH3)F)=O)C(OH)=O
-5.332,1.72,235.998,None,C[1]=C(C(C(=CHN@1C[8]HCH2CH2@8)C(OH)=O)=O)CH=C(C(=C@1Cl)N[27]CH2C(CH2@27)(NH2)CH3)F
-4.376,1.81,233,None,C[1]=C(C(C(=CHN@1C[8]HCH2CH2@8)C(OH)=O)=O)C(=C(C(=C@1F)N[26]CH2C(CH2@26)(NH2)CH3)F)NH2
-3.596,2.04,169.564,None,C[1]C(NHCH2C[8]=CHCH=CHCH=CH@8)=NCH=NC=@1NHCH=N@1
-5.269,1.07,210.79,None,C[1]=C(C(C(=CHN@1C[8]HCH2CH2@8)C(OH)=O)=O)CH=C(C(=C@1F)N[27]CH2CH(CH2@27)NH2)F
-3.946,1.2,149.559,None,C[1]C(NHCH2C[8]OCH=CHCH=@8)=NCH=NC=@1NHCH=N@1
-5.639,1.61,223.274,None,C[1]=C(C(C(=CHN@1C[8]HCH2CH2@8)C(OH)=O)=O)CH=C(C(=C@1F)N[27]CH2C(CH2@27)(NH2)CH3)F
-5.312,1.3,223.274,None,C[1]=C(C(C(=CHN@1C[8]HCH2CH2@8)C(OH)=O)=O)CH=C(C(=C@1F)N[27]CH2CH(CH2@27)NHCH3)F
-4.383,0.94,168.398,None,C[1]=C(C(C(=CHN@1CH2CH3)C(OH)=O)=O)CH=C[22]C(=CH@1)OCH2O@22
-5.48,4.34,209.839,None,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH(CH3)CH3)=O)CH3
-7.614,5.91,178.891,None,C[1]=C(C(=CHC(=C@1Cl)Cl)Cl)OC[12]=C(O@1)CH=CHCH=CH@12
-4.197,3.09,209.064,None,N[1]C(CH(CH2CH2@1)C(OCH2CH3)=O)=CHCH=C@1C(C[27]=CHCH=CHCH=CH@27)=O
-3.964,3.57,236.32,None,C[1]=C(C(C[4]=C(N@1CH3)N=CHCH=CH@4)=O)C(=CHC[22]=C@1CH=CHC(O@22)(CH3)CH3)OCH3
-4.419,2.75,241.833,None,C[1](C[2]=C(OC[5]=C(N=@1)CH=CHCH=CH@5)CH=CHC(=CH@2)Cl)N[24]CH2CH2N(CH2CH2@24)CH3
-2.027,0.13,196.885,None,C[1]N(C[3]=C(CH(CH(C=@1CH=CHCH=CH@1)OH)OH)CH=CHCH=CH@3)C(=O)NH2
-2.35,3.1,221.887,None,C[1]H(CH(CH(CH(CH(O@1)OH)OH)OH)OH)CH2OC(NHCH2CH2CH2CH2CH2CH2CH2CH3)=O
-2.964,3.63,234.371,None,C[1]H(CH(CH(CH(CH(O@1)OH)OH)OH)OH)CH2OC(NHCH2CH2CH2CH2CH2CH2CH2CH2CH3)=O
-3.56,4.16,246.855,None,C[1]H(CH(CH(CH(CH(O@1)OH)OH)OH)OH)CH2OC(NHCH2CH2CH2CH2CH2CH2CH2CH2CH2CH3)=O
-5.162,4.15,258.932,None,C[1]=C(C(CH=C(O@1)N[8]CH2CH2OCH2CH2@8)=O)CH=CHC(=C@1CH3)OCH2C[37]=CHCH=CHCH=CH@37
-4.45,2.66,253.111,None,C[1]=C(C(CH=C(O@1)N[8]CH2CH2OCH2CH2@8)=O)CH=CHC(=C@1CH3)OCH2C[37]N=CHCH=CHCH=@37
-0.45,1.46E-02,181.442,None,C(NHCH2CH(C[9]=CHC(=C(CH=CH@9)OH)CH2OH)OH)(CH3)(CH3)CH3
0.504,-1.4,125.753,None,C(N(CH3)CH3)(CH2CH2C(N(CH3)CH3)=O)=O
-2.201,1.95,123.48,None,C[1](C(OCH2CH3)=O)=CHCH=C(CH=CH@1)NH2
-3.957,1.65,138.52,None,C[1](C(N(C(CH2CH2@1)=O)CH2OH)=O)(CH2CH3)CH2CH3
-3.933,0.56,136.35,None,C[1](C(N(C(NHC@1=O)=O)CH2OH)=O)(CH2CH3)CH2CH3
-0.296,-2.15,161.96,None,C[1]N(CH=NC=@1CH=NC(=N@1)NH2)CH2CH2CH(CH2OH)CH2OH
-3.916,3.14,212.939,None,C[1]C(C[3]=C(CH2OC=@1CH=CHC(=CH@1)CH2CH2CH2CH2OH)CH=CHS@3)=O
-2.774,2.04,180.243,None,C[1](C[2]CH2C[6]HCH2CH(CH=@2)CH2CH2@6)(C(NHC(NHC@1=O)=O)=O)CH2CH3
-3.337,2.79,170.897,None,C[1]C(=CHCH=C(CH=@1)NHC(CH2SH)=O)CH=CHCH=CH@1
-2.715,3.03,181.178,None,C[1](C(C[3]=CHCH=C(CH=CH@3)Cl)=O)=C(C(OH)=O)CH=CHCH=CH@1
-2.063,-0.3,118.247,None,C[1](C(NHC(NHC@1=O)=O)=O)(CH=CH2)CH=CH2
-3.292,2.85,161.52,None,C[1](C(OCH2CH2CH3)=O)=CHCH=C(CH=CH@1)NHC(=O)CH3
-1.712,0.5,131.387,None,C[1](C(NHC(NHC@1=O)=O)=O)(CH(CH3)CH3)CH=CH2
-2.12,1.03,143.871,None,C[1](C(NHC(NHC@1=O)=O)=O)(CH2CH(CH3)CH3)CH=CH2
-2.43,1.26,170.134,None,C[1](=CHCH=C(CH=CH@1)OCH2OC(OCH2CH3)=O)NHC(=O)CH3
-5.071,2.77,243.69,None,C[1](C(N(C(NH@1)=O)CH2OC(CH2CH3)=O)=O)(C[22]=CHCH=CHCH=CH@22)C[33]=CHCH=CHCH=CH@33
-4.678,3.3,256.174,None,C[1](C(N(C(NH@1)=O)CH2OC(CH2CH2CH3)=O)=O)(C[25]=CHCH=CHCH=CH@25)C[36]=CHCH=CHCH=CH@36
-5.886,3.83,268.658,None,C[1](C(N(C(NH@1)=O)CH2OC(CH2CH2CH2CH3)=O)=O)(C[28]=CHCH=CHCH=CH@28)C[39]=CHCH=CHCH=CH@39
-6.301,4.36,281.142,None,C[1](C(N(C(NH@1)=O)CH2OC(CH2CH2CH2CH2CH3)=O)=O)(C[31]=CHCH=CHCH=CH@31)C[42]=CHCH=CHCH=CH@42
-0.433,-1.3,138.05,None,C[1]H(N[3]C(N=C(CH=CH@3)NH2)=O)OCH(CH2CH2@1)CH2OH
-3.549,1.27,247.997,None,N[1](C[2]=C(CH(CH(C[8]=C@1CH=CHCH=CH@8)OC(=O)CH3)OC(=O)CH3)CH=CHCH=CH@2)C(=O)NH2
-0.617,-0.26,138.489,None,CH(C(OCH3)=O)(NHC(CH(Cl)Cl)=O)CH(OH)CH3
-0.028,-0.8,113.521,None,CH(NHC(CH(Cl)Cl)=O)(C(=O)OH)CH2OH
-1.609,1.02,154.738,None,N[1](C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)CH2CH2CH2@1
-2.732,1.75,161.52,None,C[1](C(OCH2C(NHCH(CH3)CH3)=O)=O)=CHCH=CHCH=CH@1
-2.759,2.46,174.004,None,C[1](C(OCH2C(NHCH2CH2CH2CH3)=O)=O)=CHCH=CHCH=CH@1
-1.568,1.59,167.222,None,N[1](C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)CH2CH2CH2CH2@1
-1.229,1.63,174.004,None,C[1](C(OCH2CH2CH2C(N(CH3)CH3)=O)=O)=CHCH=CHCH=CH@1
-0.495,1.27,162.108,None,C[1](C(OCH2C(N(C(=O)CH3)CH3)=O)=O)=CHCH=CHCH=CH@1
-3.561,3.49,223.94,None,N(C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)(CH2CH(CH3)CH3)CH2CH(CH3)CH3
-2.724,3.17,204.674,None,N[1](CH(CH2CH2CH2CH2@1)CH2CH3)C(CH2OC(C[29]=CHCH=CHCH=CH@29)=O)=O
-0.824,3.14,204.674,None,N[1](C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)CH(CH2CH2CH2CH@1CH3)CH3
-2.542,2.72,192.19,None,N[1](C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)CH2CH2CH2CH2CH2CH2@1
-3.899,2.93,192.19,None,C[1](C(OCH2C(NHC[10]HCH2CH2CH2CH2CH2@10)=O)=O)=CHCH=CHCH=CH@1
-1.349,0.63,184.013,None,N[1](C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)CH2CH2CH(CH2CH2@1)OH
-1.178,0.74,207.586,None,N(C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)(CH2CH(OH)CH3)CH2CH(OH)CH3
-2.395,1.17,158.397,None,C[1]=C(NHCH=N@1)N=CHN=C@1SCH2OC(CH2CH3)=O
-1.268,0.37,186.925,None,C(NHC(CH2OC(C[10]=CHCH=CHCH=CH@10)=O)=O)(CH2OH)(CH2OH)CH2OH
-2.717,0.52,171.834,None,C[1](C(OCH2C(NHCH(C(=O)NH2)CH3)=O)=O)=CHCH=CHCH=CH@1
-2.694,1.7,170.881,None,C[1]C(SCH2OC(CH2CH2CH3)=O)=NCH=NC=@1NHCH=N@1
-1.573,1.28,207.586,None,C[1](C(OCH2C(N(CH2CH2OCH3)CH2CH2OCH3)=O)=O)=CHCH=CHCH=CH@1
-3.103,2.23,183.365,None,C[1]=C(NHCH=N@1)N=CHN=C@1SCH2OC(CH2CH2CH2CH3)=O
-3.622,2.76,195.849,None,C[1]C(=NCH=NC=@1NHCH=N@1)SCH2OC(CH2CH2CH2CH2CH3)=O
-2.084,1.28,197.085,None,N[1](CH(C(OCH3)=O)CH2CH2CH2@1)C(CH2OC(C[26]=CHCH=CHCH=CH@26)=O)=O
-5.059,4.79,260.312,None,N(C[2]HCH2CH2CH2CH2CH2@2)(C[19]HCH2CH2CH2CH2CH2@19)C(CH2OC(C[42]=CHCH=CHCH=CH@42)=O)=O
-4.614,3.82,220.817,None,C[1]=C(NHCH=N@1)N=CHN=C@1SCH2OC(CH2CH2CH2CH2CH2CH2CH3)=O
-5.242,3.99,197.355,None,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH2CH3)=O)CH3
-5.823,4.52,209.839,None,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH2CH2CH3)=O)CH3
-7.53,5.05,222.323,None,C[1]C(=CHCH=C(CH=@1)CH(C(OCH2CH2CH2CH3)=O)CH3)CH=C(CH=CH@1)OCH3
-3.328,2.63,201.662,None,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH2CH2OH)=O)CH3
-6.496,4.69,222.323,None,C(OC(CH(C[6]=CHC[9]=C(CH=CH@6)CH=C(CH=CH@9)OCH3)CH3)=O)(CH3)(CH3)CH3
-6.97,5.58,234.807,None,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH2CH2CH2CH2CH3)=O)CH3
-3.305,2.98,214.146,None,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH2CH(OH)CH3)=O)CH3
-3.395,3.05,214.146,None,C[1]C(=CHCH=C(CH=@1)CH(C(OCH2CH2CH2OH)=O)CH3)CH=C(CH=CH@1)OCH3
-7.543,6.12,247.291,None,C[1]C(=CHCH=C(CH=@1)CH(C(OCH2CH2CH2CH2CH2CH3)=O)CH3)CH=C(CH=CH@1)OCH3
-7.117,6.65,259.775,None,C[1]C(=CHCH=C(CH=@1)CH(C(OCH2CH2CH2CH2CH2CH2CH3)=O)CH3)CH=C(CH=CH@1)OCH3
-4.648,3.71,210.427,None,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH2C(=O)CH3)=O)CH3
-7.331,5.16,242.627,None,C[1]C(=CHCH=C(CH=@1)CH(C(OCH2CH2C#CCH2CH3)=O)CH3)CH=C(CH=CH@1)OCH3
-2.615,2.01,218.453,None,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH2CH(CH2OH)OH)=O)CH3
-5.074,3.67,244.816,None,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OC[26]HCH(CH2CH2CH2CH2@26)OH)=O)CH3
-3.167,3.61,230.347,None,C[1]HCH(CH(OCH@1OC(O@1)(CH3)CH3)CH(CH2OH)OH)OC(CH2CH2CH2CH2CH2CH2CH3)=O
-5.593,3.63,241.097,None,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OC[26]HC(CH2CH2CH2CH2@26)=O)=O)CH3
-7.355,5.7,246.635,None,C[1]C(=CHCH=C(CH=@1)CH(C(OCH2CH2CH=[S=I]CHCH2CH3)=O)CH3)CH=C(CH=CH@1)OCH3
-3.976,2.36,246.648,None,C[1]HCH(CH(CH2O@1)OH)OCH2CH@1OC(CH(C[23]=CHC[26]=C(CH=CH@23)CH=C(CH=CH@26)OCH3)CH3)=O
-4.436,3.82,228.635,None,C[1](NHC(NHC[7]=CHCH=C(CH=CH@7)OCH2CH3)=O)=CHCH=C(CH=CH@1)OCH2CH3
-4.442,4.66,216.864,None,C[1](=C(N=[S=N]C(N[5]CH=NCH=CH@5)CH2OCH2CH2CH3)CH=CHC(=CH@1)Cl)C(F)(F)F
-5.078,2.08,150.363,None,C[1]C(=CHC[5]=C(CH=@1)CH=C(C(O@5)=O)NH2)OCH=C@1CH3
-5,2.76,157.428,None,C[1]C(=CHC[5]=C(CH=@1)CH=C(C(O@5)=O)OCH3)OCH=C@1CH3
-4.897,2.75,182.984,None,C[1]=C(CH=C[5]C(=C@1CH3)OCH=C@5CH3)CH=C(C(O@1)=O)C(OCH3)=O
-4.907,2.24,231.206,None,C[1](C(N(C(NH@1)=O)CH2OC(=O)CH3)=O)(C[19]=CHCH=CHCH=CH@19)C[30]=CHCH=CHCH=CH@30
-3.027,1.79,244.346,None,N[1]C(CH(CH2CH2@1)C(OCH2C(N(CH3)CH3)=O)=O)=CHCH=C@1C(C[34]=CHCH=CHCH=CH@34)=O
-6.386,4.6,230.281,None,C[1](=C(CH=CHC(=CH@1)CH2CH2C[16]=C(CH=CHC(=CH@16)OCH3)OCH3)OH)C(OCH3)=O
-5.091,1.75,198.183,None,C[1]=C(C(NHC(=N@1)NHC[10]=CHCH=CHCH=CH@10)=O)N=CHN@1CH2CH=CH2
-3.912,1.69,235.316,None,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH(CH(CH2@22)NH2)CH2CH3)F)=O)C(OH)=O
-4.573,1.39,235.316,None,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH(CH(CH2@22)NHCH3)CH3)F)=O)C(OH)=O
-5.423,1.7,235.316,None,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH(C(CH2@22)(NH2)CH3)CH3)F)=O)C(OH)=O
-4.483,1.67,235.998,None,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=C@1Cl)N[22]CH(CH(CH2@22)NH2)CH3)F)=O)C(OH)=O
-3.984,1.76,233,None,C[1]=C(C(=C(C(=C@1F)N[8]CH(CH(CH2@8)NH2)CH3)F)NH2)C(C(=CHN@1C[32]HCH2CH2@32)C(OH)=O)=O
-4.442,1.79,235.758,None,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=C@1F)N[22]CH(CH(CH2@22)NHCH3)CH3)F)=O)C(OH)=O
-3.812,2.09,235.758,None,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=C@1F)N[22]CH(CH(CH2@22)NH2)CH2CH3)F)=O)C(OH)=O
-5.041,2.1,235.758,None,N[1](C[2]=C(C[4]=C(CH=C@2F)C(C(=CHN@4C[15]HCH2CH2@15)C(OH)=O)=O)F)CH(C(CH2@1)(NH2)CH3)CH3
-4.628,1.16,222.832,None,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH(CH(CH2@22)NH2)CH3)F)=O)C(OH)=O
-4.173,1.56,223.274,None,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=C@1F)N[22]CH(CH(CH2@22)NH2)CH3)F)=O)C(OH)=O
-4.249,2.66,278.698,None,C[1](CH(C[4]HCH(CH2CH2@1)C[14](C(CH2CH2@4)=CHC(CH2CH2@14)=O)CH3)CH2CH2CH@1OC(CH(CH2OH)CH2OH)=O)CH3
-2.92,1.92,211.857,None,N[1](C[2]HCH(CH(CH(O@2)CH2OH)OH)OH)C(C[21]OCH=CHCH=@21)=NC[30]=C@1CH=CHCH=CH@30
-2.328,2.07,228.648,None,N[1](C(=NC[4]=C@1CH=CHCH=CH@4)C[14]OCH=CHCH=@14)C[22]HCH(CH(CH(CH(O@22)CH2OH)OH)OH)OH
-2.914,3.79,217.148,None,C[1]H(CH(CH(OCH(CH@1OH)OH)CH2OH)OH)SCH2CH2CH2CH2CH2CH2CH2CH3
-0.28,-2.29,223.424,None,N[1]CH(CH(C@1=O)CH(OH)CH3)CH(C(=C@1C(OH)=O)SCH2C(N(CH3)CH3)=NH)CH3
-4.052,4.33,184.925,None,C[1](=C(CH=CHCH=CH@1)CH3)N=[S=N]NC[17]=CHC(=C(CH=CH@17)NH2)CH3
-5.252,4.43,184.925,None,C[1](=CHCH=C(CH=CH@1)N=[S=N]NC[13]=CHCH=CHCH=CH@13)N(CH3)CH3
-2.377,0.77,135.189,None,C[1]=C(NHC(CH(NHC@1=O)CH3)=O)CH=CHCH=CH@1
-3.903,3.38,184.925,None,C[1](=C(CH=CHC(=CH@1)CH3)NH2)N=[S=N]NC[19]=CHCH=C(CH=CH@19)CH3
-3.046,1.49,135.871,None,C[1]=C(NHC(CH2NHC@1=O)=O)CH=CHC(=CH@1)Cl
-3.959,3.95,219.654,None,C[1]C(=CHC[5]=C(CH=@1)CH=NNH@5)N=CHN=C@1NHC[21]=CHC(=CHCH=CH@21)Br
-3.867,1,160.745,None,C[1]=C(N(CH=C(C@1=O)C(OH)=O)CH2CH3)N=C(CH=CH@1)CH3
-2.356,1.56,156.355,None,C[1](C(NHC(NHC@1=O)=O)=O)(CH(CH2CH2CH3)CH3)CH=CH2
-2.824,4.27,225.475,None,C[1]C(=CHC[5]=C(CH=@1)CH=CHNH@5)N=CHN=C@1NHC[22]=CHC(=CHCH=CH@22)Br
-3.104,3.1,120.193,None,CH(CH2ON[+1](O[-1])=O)(ON[+1](O[-1])=O)CH2CH2CH2CH3
-3.714,2.96,210.202,None,C[1]C(C[3]=CHCH=CHCH=CH@3)=NCH2C(N(C=@1CH=CHC(=CH@1)Cl)CH3)=O
-3.861,3.14,213.572,None,C[1](S(OH)(=O)=O)=CHCH=C(CH=CH@1)N=[S=N]NC[18]=CHCH=C(CH=CH@18)N(CH3)CH3
-3.785,2.18,200.263,None,C[1]C(C[3]=CHCH=CHCH=CH@3)=NCH2C(NHC=@1CH=CHC(=CH@1)N[+1](O[-1])=O)=O
-4.469,1.34,205.65,None,C[1](C(N(C(NH@1)=O)CH2OH)=O)(C[14]=CHCH=CHCH=CH@14)C[25]=CHCH=CHCH=CH@25
